domaine;categoryPath;titre;slug;priorite;essentiel;status
intelligence-artificielle;intelligence-artificielle/modeles-de-langage/ia-generative;Les modeles de diffusion en generation d'images;les-modeles-de-diffusion-en-generation-d-images;3;non;planned
intelligence-artificielle;intelligence-artificielle/modeles-de-langage/ia-generative;La generation de voix synthetique;la-generation-de-voix-synthetique;2;non;planned
intelligence-artificielle;intelligence-artificielle/modeles-de-langage/ia-generative;Le clonage vocal et ses risques d'abus;le-clonage-vocal-et-ses-risques-d-abus;2;non;planned
intelligence-artificielle;intelligence-artificielle/modeles-de-langage/ia-generative;La generation de musique par intelligence artificielle;la-generation-de-musique-par-intelligence-artificielle;3;non;planned
intelligence-artificielle;intelligence-artificielle/modeles-de-langage/ia-generative;Les deepfakes video, principe technique;les-deepfakes-video-principe-technique;2;non;planned
intelligence-artificielle;intelligence-artificielle/modeles-de-langage/ia-generative;La detection des deepfakes, methodes actuelles;la-detection-des-deepfakes-methodes-actuelles;2;non;planned
intelligence-artificielle;intelligence-artificielle/modeles-de-langage/ia-generative;Les agents d'IA autonomes, au-dela du simple chat;les-agents-d-ia-autonomes-au-dela-du-simple-chat;2;non;planned
intelligence-artificielle;intelligence-artificielle/modeles-de-langage/ia-generative;L'IA et la creation artistique, un debat sur l'originalite;l-ia-et-la-creation-artistique-un-debat-sur-l-originalite;3;non;planned
intelligence-artificielle;intelligence-artificielle/modeles-de-langage/ia-generative;La generation de video par intelligence artificielle;la-generation-de-video-par-intelligence-artificielle;2;non;planned
intelligence-artificielle;intelligence-artificielle/modeles-de-langage/ia-generative;Le filigrane numerique des contenus generes par IA;le-filigrane-numerique-des-contenus-generes-par-ia;2;non;planned
intelligence-artificielle;intelligence-artificielle/modeles-de-langage/ia-generative;Les standards d'authentification des contenus numeriques;les-standards-d-authentification-des-contenus-numeriques;3;non;planned
intelligence-artificielle;intelligence-artificielle/modeles-de-langage/ia-generative;L'IA generative dans le design de produits;l-ia-generative-dans-le-design-de-produits;3;non;planned
intelligence-artificielle;intelligence-artificielle/modeles-de-langage/ia-generative;La generation de code par intelligence artificielle;la-generation-de-code-par-intelligence-artificielle;3;non;planned
intelligence-artificielle;intelligence-artificielle/modeles-de-langage/ia-generative;Les modeles de generation d'images entraines sur des oeuvres protegees;les-modeles-de-generation-d-images-entraines-sur-des-oeuvres-protegees;2;non;planned
intelligence-artificielle;intelligence-artificielle/modeles-de-langage/ia-generative;L'IA generative dans le jeu video;l-ia-generative-dans-le-jeu-video;3;non;planned
intelligence-artificielle;intelligence-artificielle/modeles-de-langage/ia-generative;Les limites actuelles de la generation d'images par IA;les-limites-actuelles-de-la-generation-d-images-par-ia;3;non;planned
intelligence-artificielle;intelligence-artificielle/modeles-de-langage/ia-generative;L'IA generative et la personnalisation de contenu;l-ia-generative-et-la-personnalisation-de-contenu;3;non;planned
intelligence-artificielle;intelligence-artificielle/modeles-de-langage/ia-generative;Les modeles multimodaux, combiner texte, image et son;les-modeles-multimodaux-combiner-texte-image-et-son;2;non;planned
intelligence-artificielle;intelligence-artificielle/modeles-de-langage/ia-generative;L'IA generative dans la publicite personnalisee;l-ia-generative-dans-la-publicite-personnalisee;3;non;planned
intelligence-artificielle;intelligence-artificielle/modeles-de-langage/ia-generative;La qualite variable des voix generees par IA selon les langues;la-qualite-variable-des-voix-generees-par-ia-selon-les-langues;3;non;planned
intelligence-artificielle;intelligence-artificielle/modeles-de-langage/ia-generative;L'IA generative et la production de faux temoignages;l-ia-generative-et-la-production-de-faux-temoignages;2;non;planned
intelligence-artificielle;intelligence-artificielle/modeles-de-langage/ia-generative;Les outils de generation d'images accessibles au grand public;les-outils-de-generation-d-images-accessibles-au-grand-public;3;non;planned
intelligence-artificielle;intelligence-artificielle/modeles-de-langage/ia-generative;L'IA generative dans la mode et le stylisme;l-ia-generative-dans-la-mode-et-le-stylisme;3;non;planned
intelligence-artificielle;intelligence-artificielle/modeles-de-langage/ia-generative;La responsabilite legale en cas d'usage malveillant d'un contenu genere;la-responsabilite-legale-en-cas-d-usage-malveillant-d-un-contenu-genere;3;non;planned
intelligence-artificielle;intelligence-artificielle/modeles-de-langage/ia-generative;Les concours artistiques et l'usage de l'IA generative;les-concours-artistiques-et-l-usage-de-l-ia-generative;3;non;planned
intelligence-artificielle;intelligence-artificielle/modeles-de-langage/ia-generative;L'IA generative et la traduction de contenus multimedias;l-ia-generative-et-la-traduction-de-contenus-multimedias;3;non;planned
intelligence-artificielle;intelligence-artificielle/modeles-de-langage/ia-generative;Les risques de desinformation lies a l'IA generative;les-risques-de-desinformation-lies-a-l-ia-generative;2;non;planned
intelligence-artificielle;intelligence-artificielle/modeles-de-langage/ia-generative;L'IA generative dans l'architecture et la visualisation;l-ia-generative-dans-l-architecture-et-la-visualisation;3;non;planned
intelligence-artificielle;intelligence-artificielle/modeles-de-langage/ia-generative;L'evolution rapide de la qualite des contenus generes par IA;l-evolution-rapide-de-la-qualite-des-contenus-generes-par-ia;3;non;planned
intelligence-artificielle;intelligence-artificielle/modeles-de-langage/limites-et-erreurs;Les hallucinations des modeles de langage, definition precise;les-hallucinations-des-modeles-de-langage-definition-precise;2;non;planned
intelligence-artificielle;intelligence-artificielle/modeles-de-langage/limites-et-erreurs;Pourquoi une IA a du mal a compter et a calculer;pourquoi-une-ia-a-du-mal-a-compter-et-a-calculer;2;non;planned
intelligence-artificielle;intelligence-artificielle/modeles-de-langage/limites-et-erreurs;Les erreurs de raisonnement logique des IA generatives;les-erreurs-de-raisonnement-logique-des-ia-generatives;3;non;planned
intelligence-artificielle;intelligence-artificielle/modeles-de-langage/limites-et-erreurs;La difference entre memorisation et comprehension chez une IA;la-difference-entre-memorisation-et-comprehension-chez-une-ia;2;non;planned
intelligence-artificielle;intelligence-artificielle/modeles-de-langage/limites-et-erreurs;L'injection de prompt, une vulnerabilite specifique;l-injection-de-prompt-une-vulnerabilite-specifique;2;non;planned
intelligence-artificielle;intelligence-artificielle/modeles-de-langage/limites-et-erreurs;Le jailbreak des modeles de langage;le-jailbreak-des-modeles-de-langage;3;non;planned
intelligence-artificielle;intelligence-artificielle/modeles-de-langage/limites-et-erreurs;Verifier une reponse d'IA, methode pratique;verifier-une-reponse-d-ia-methode-pratique;2;oui;planned
intelligence-artificielle;intelligence-artificielle/modeles-de-langage/limites-et-erreurs;Le paradoxe de Moravec, ce qui est facile pour l'humain reste dur pour la machine;le-paradoxe-de-moravec-ce-qui-est-facile-pour-l-humain-reste-dur-pour-la-machine;2;non;planned
intelligence-artificielle;intelligence-artificielle/modeles-de-langage/limites-et-erreurs;L'alignement des IA, faire correspondre objectifs et intentions humaines;l-alignement-des-ia-faire-correspondre-objectifs-et-intentions-humaines;2;non;planned
intelligence-artificielle;intelligence-artificielle/modeles-de-langage/limites-et-erreurs;Les IA sont-elles conscientes, un debat philosophique et scientifique;les-ia-sont-elles-conscientes-un-debat-philosophique-et-scientifique;3;non;planned
intelligence-artificielle;intelligence-artificielle/modeles-de-langage/limites-et-erreurs;Le test de Turing, une mesure historique de l'intelligence artificielle;le-test-de-turing-une-mesure-historique-de-l-intelligence-artificielle;2;non;planned
intelligence-artificielle;intelligence-artificielle/modeles-de-langage/limites-et-erreurs;L'effet ELIZA, se laisser tromper par un simple programme;l-effet-eliza-se-laisser-tromper-par-un-simple-programme;2;non;planned
intelligence-artificielle;intelligence-artificielle/modeles-de-langage/limites-et-erreurs;Les biais de confirmation dans l'usage des assistants conversationnels;les-biais-de-confirmation-dans-l-usage-des-assistants-conversationnels;2;non;planned
intelligence-artificielle;intelligence-artificielle/modeles-de-langage/limites-et-erreurs;Les limites de la memoire d'un modele de langage en conversation;les-limites-de-la-memoire-d-un-modele-de-langage-en-conversation;3;non;planned
intelligence-artificielle;intelligence-artificielle/modeles-de-langage/limites-et-erreurs;La difference entre generer du texte et comprendre le monde;la-difference-entre-generer-du-texte-et-comprendre-le-monde;3;non;planned
intelligence-artificielle;intelligence-artificielle/modeles-de-langage/limites-et-erreurs;Les erreurs factuelles frequentes des assistants conversationnels;les-erreurs-factuelles-frequentes-des-assistants-conversationnels;2;oui;planned
intelligence-artificielle;intelligence-artificielle/modeles-de-langage/limites-et-erreurs;L'incapacite d'une IA a savoir ce qu'elle ignore;l-incapacite-d-une-ia-a-savoir-ce-qu-elle-ignore;2;non;planned
intelligence-artificielle;intelligence-artificielle/modeles-de-langage/limites-et-erreurs;Les tests de raisonnement utilises pour evaluer les IA;les-tests-de-raisonnement-utilises-pour-evaluer-les-ia;3;non;planned
intelligence-artificielle;intelligence-artificielle/modeles-de-langage/limites-et-erreurs;La sensibilite des IA generatives a la formulation d'une question;la-sensibilite-des-ia-generatives-a-la-formulation-d-une-question;2;oui;planned
intelligence-artificielle;intelligence-artificielle/modeles-de-langage/limites-et-erreurs;Les limites culturelles et contextuelles des modeles de langage;les-limites-culturelles-et-contextuelles-des-modeles-de-langage;3;non;planned
intelligence-artificielle;intelligence-artificielle/modeles-de-langage/limites-et-erreurs;Le probleme de la coherence sur de longs textes generes par IA;le-probleme-de-la-coherence-sur-de-longs-textes-generes-par-ia;3;non;planned
intelligence-artificielle;intelligence-artificielle/modeles-de-langage/limites-et-erreurs;Les erreurs mathematiques typiques des modeles de langage generalistes;les-erreurs-mathematiques-typiques-des-modeles-de-langage-generalistes;3;non;planned
intelligence-artificielle;intelligence-artificielle/modeles-de-langage/limites-et-erreurs;L'usage critique des sources citees par une IA generative;l-usage-critique-des-sources-citees-par-une-ia-generative;2;oui;planned
intelligence-artificielle;intelligence-artificielle/modeles-de-langage/limites-et-erreurs;Les limites de l'IA dans la comprehension de l'humour et de l'ironie;les-limites-de-l-ia-dans-la-comprehension-de-l-humour-et-de-l-ironie;3;non;planned
intelligence-artificielle;intelligence-artificielle/modeles-de-langage/limites-et-erreurs;La confiance excessive accordee aux reponses d'une IA;la-confiance-excessive-accordee-aux-reponses-d-une-ia;2;oui;planned
intelligence-artificielle;intelligence-artificielle/modeles-de-langage/limites-et-erreurs;Les erreurs de traduction subtiles generees par IA;les-erreurs-de-traduction-subtiles-generees-par-ia;3;non;planned
intelligence-artificielle;intelligence-artificielle/modeles-de-langage/limites-et-erreurs;Le probleme du raisonnement en plusieurs etapes pour les IA;le-probleme-du-raisonnement-en-plusieurs-etapes-pour-les-ia;3;non;planned
intelligence-artificielle;intelligence-artificielle/modeles-de-langage/limites-et-erreurs;Les techniques pour ameliorer la fiabilite des reponses d'une IA;les-techniques-pour-ameliorer-la-fiabilite-des-reponses-d-une-ia;3;non;planned
intelligence-artificielle;intelligence-artificielle/modeles-de-langage/limites-et-erreurs;La difference entre un modele de langage et une base de connaissances;la-difference-entre-un-modele-de-langage-et-une-base-de-connaissances;2;oui;planned
intelligence-artificielle;intelligence-artificielle/modeles-de-langage/limites-et-erreurs;L'evolution des taux d'erreur des modeles de langage au fil des versions;l-evolution-des-taux-d-erreur-des-modeles-de-langage-au-fil-des-versions;3;non;planned
intelligence-artificielle;intelligence-artificielle/modeles-de-langage/transformeurs;L'article de recherche qui a introduit les transformeurs;l-article-de-recherche-qui-a-introduit-les-transformeurs;2;non;planned
intelligence-artificielle;intelligence-artificielle/modeles-de-langage/transformeurs;La difference entre transformeurs et reseaux recurrents;la-difference-entre-transformeurs-et-reseaux-recurrents;3;non;planned
intelligence-artificielle;intelligence-artificielle/modeles-de-langage/transformeurs;Le mecanisme d'attention, principe intuitif;le-mecanisme-d-attention-principe-intuitif;2;non;planned
intelligence-artificielle;intelligence-artificielle/modeles-de-langage/transformeurs;L'attention multi-tetes dans un transformeur;l-attention-multi-tetes-dans-un-transformeur;3;non;planned
intelligence-artificielle;intelligence-artificielle/modeles-de-langage/transformeurs;Les tokens, l'unite de base du traitement du langage par une IA;les-tokens-l-unite-de-base-du-traitement-du-langage-par-une-ia;2;non;planned
intelligence-artificielle;intelligence-artificielle/modeles-de-langage/transformeurs;Le vocabulaire des tokens et sa construction;le-vocabulaire-des-tokens-et-sa-construction;3;non;planned
intelligence-artificielle;intelligence-artificielle/modeles-de-langage/transformeurs;La fenetre de contexte, ce qu'une IA peut lire en une fois;la-fenetre-de-contexte-ce-qu-une-ia-peut-lire-en-une-fois;2;non;planned
intelligence-artificielle;intelligence-artificielle/modeles-de-langage/transformeurs;Les embeddings, representer le sens d'un mot par des nombres;les-embeddings-representer-le-sens-d-un-mot-par-des-nombres;2;non;planned
intelligence-artificielle;intelligence-artificielle/modeles-de-langage/transformeurs;La distance semantique entre les embeddings;la-distance-semantique-entre-les-embeddings;3;non;planned
intelligence-artificielle;intelligence-artificielle/modeles-de-langage/transformeurs;Les modeles ouverts contre les modeles fermes;les-modeles-ouverts-contre-les-modeles-fermes;2;non;planned
intelligence-artificielle;intelligence-artificielle/modeles-de-langage/transformeurs;Les avantages et risques des modeles d'IA ouverts;les-avantages-et-risques-des-modeles-d-ia-ouverts;3;non;planned
intelligence-artificielle;intelligence-artificielle/modeles-de-langage/transformeurs;L'histoire du GPT, de la premiere version aux modeles actuels;l-histoire-du-gpt-de-la-premiere-version-aux-modeles-actuels;2;non;planned
intelligence-artificielle;intelligence-artificielle/modeles-de-langage/transformeurs;Faire fonctionner un modele de langage sur son propre ordinateur;faire-fonctionner-un-modele-de-langage-sur-son-propre-ordinateur;2;oui;planned
intelligence-artificielle;intelligence-artificielle/modeles-de-langage/transformeurs;La quantification des modeles pour reduire leur taille;la-quantification-des-modeles-pour-reduire-leur-taille;3;non;planned
intelligence-artificielle;intelligence-artificielle/modeles-de-langage/transformeurs;Le fine-tuning, adapter un modele existant a une tache specifique;le-fine-tuning-adapter-un-modele-existant-a-une-tache-specifique;3;non;planned
intelligence-artificielle;intelligence-artificielle/modeles-de-langage/transformeurs;Les architectures alternatives aux transformeurs;les-architectures-alternatives-aux-transformeurs;3;non;planned
intelligence-artificielle;intelligence-artificielle/modeles-de-langage/transformeurs;Le cout de calcul de l'attention dans les transformeurs;le-cout-de-calcul-de-l-attention-dans-les-transformeurs;3;non;planned
intelligence-artificielle;intelligence-artificielle/modeles-de-langage/transformeurs;Les modeles de langage specialises par domaine;les-modeles-de-langage-specialises-par-domaine;3;non;planned
intelligence-artificielle;intelligence-artificielle/modeles-de-langage/transformeurs;L'entrainement prealable et l'ajustement fin, deux etapes distinctes;l-entrainement-prealable-et-l-ajustement-fin-deux-etapes-distinctes;3;non;planned
intelligence-artificielle;intelligence-artificielle/modeles-de-langage/transformeurs;La taille des modeles de langage, un nombre de parametres;la-taille-des-modeles-de-langage-un-nombre-de-parametres;3;non;planned
intelligence-artificielle;intelligence-artificielle/modeles-de-langage/transformeurs;Les transformeurs appliques a la vision par ordinateur;les-transformeurs-appliques-a-la-vision-par-ordinateur;3;non;planned
intelligence-artificielle;intelligence-artificielle/modeles-de-langage/transformeurs;Le role des donnees d'entrainement dans la performance d'un transformeur;le-role-des-donnees-d-entrainement-dans-la-performance-d-un-transformeur;3;non;planned
intelligence-artificielle;intelligence-artificielle/modeles-de-langage/transformeurs;Les limites de la fenetre de contexte et les techniques pour l'etendre;les-limites-de-la-fenetre-de-contexte-et-les-techniques-pour-l-etendre;3;non;planned
intelligence-artificielle;intelligence-artificielle/modeles-de-langage/transformeurs;La comparaison des principaux modeles de langage actuels;la-comparaison-des-principaux-modeles-de-langage-actuels;3;non;planned
intelligence-artificielle;intelligence-artificielle/modeles-de-langage/transformeurs;L'impact des transformeurs au-dela du traitement du langage;l-impact-des-transformeurs-au-dela-du-traitement-du-langage;3;non;planned
intelligence-artificielle;intelligence-artificielle/modeles-de-langage/transformeurs;Les licences des modeles ouverts et leurs restrictions reelles;les-licences-des-modeles-ouverts-et-leurs-restrictions-reelles;3;non;planned
intelligence-artificielle;intelligence-artificielle/modeles-de-langage/transformeurs;Le role des chercheurs independants dans le developpement des transformeurs;le-role-des-chercheurs-independants-dans-le-developpement-des-transformeurs;3;non;planned
intelligence-artificielle;intelligence-artificielle/modeles-de-langage/transformeurs;La consommation memoire d'un modele de langage en fonctionnement;la-consommation-memoire-d-un-modele-de-langage-en-fonctionnement;3;non;planned
intelligence-artificielle;intelligence-artificielle/modeles-de-langage/transformeurs;L'evolution attendue de l'architecture des modeles de langage;l-evolution-attendue-de-l-architecture-des-modeles-de-langage;3;non;planned
intelligence-artificielle;intelligence-artificielle/modeles-de-langage/transformeurs;Le role des benchmarks publics dans la course aux modeles de langage;le-role-des-benchmarks-publics-dans-la-course-aux-modeles-de-langage;3;non;planned
sciences-du-vivant;sciences-du-vivant-appliquees/agronomie/agriculture-durable;Le compagnonnage des plantes au potager;le-compagnonnage-des-plantes-au-potager;2;oui;planned
sciences-du-vivant;sciences-du-vivant-appliquees/agronomie/agriculture-durable;Le paillage, proteger et nourrir le sol;le-paillage-proteger-et-nourrir-le-sol;2;oui;planned
sciences-du-vivant;sciences-du-vivant-appliquees/agronomie/agriculture-durable;La permaculture, principes fondamentaux;la-permaculture-principes-fondamentaux;2;oui;planned
sciences-du-vivant;sciences-du-vivant-appliquees/agronomie/agriculture-durable;La culture sur buttes;la-culture-sur-buttes;2;oui;planned
sciences-du-vivant;sciences-du-vivant-appliquees/agronomie/agriculture-durable;L'agriculture sur brulis, avantages et limites;l-agriculture-sur-brulis-avantages-et-limites;2;oui;planned
sciences-du-vivant;sciences-du-vivant-appliquees/agronomie/agriculture-durable;La jachere, laisser un sol se reposer;la-jachere-laisser-un-sol-se-reposer;2;oui;planned
sciences-du-vivant;sciences-du-vivant-appliquees/agronomie/agriculture-durable;L'agriculture en terrasses;l-agriculture-en-terrasses;2;oui;planned
sciences-du-vivant;sciences-du-vivant-appliquees/agronomie/agriculture-durable;Le maraichage sur petite surface;le-maraichage-sur-petite-surface;2;oui;planned
sciences-du-vivant;sciences-du-vivant-appliquees/agronomie/agriculture-durable;L'association des cultures cerealieres et legumineuses;l-association-des-cultures-cerealieres-et-legumineuses;2;oui;planned
sciences-du-vivant;sciences-du-vivant-appliquees/agronomie/agriculture-durable;La gestion de l'eau en agriculture seche;la-gestion-de-l-eau-en-agriculture-seche;2;oui;planned
sciences-du-vivant;sciences-du-vivant-appliquees/agronomie/agriculture-durable;Les haies bocageres et leur role agricole;les-haies-bocageres-et-leur-role-agricole;2;oui;planned
sciences-du-vivant;sciences-du-vivant-appliquees/agronomie/agriculture-durable;La culture en aquaponie;la-culture-en-aquaponie;2;oui;planned
sciences-du-vivant;sciences-du-vivant-appliquees/agronomie/agriculture-durable;Le desherbage sans produits chimiques;le-desherbage-sans-produits-chimiques;2;oui;planned
sciences-du-vivant;sciences-du-vivant-appliquees/agronomie/agriculture-durable;La lutte integree contre les ravageurs agricoles;la-lutte-integree-contre-les-ravageurs-agricoles;2;oui;planned
sciences-du-vivant;sciences-du-vivant-appliquees/agronomie/agriculture-durable;Les auxiliaires de culture, des insectes allies;les-auxiliaires-de-culture-des-insectes-allies;2;oui;planned
sciences-du-vivant;sciences-du-vivant-appliquees/agronomie/agriculture-durable;La rotation longue et la sante des sols;la-rotation-longue-et-la-sante-des-sols;2;oui;planned
sciences-du-vivant;sciences-du-vivant-appliquees/agronomie/agriculture-durable;L'agriculture de conservation et le non-labour;l-agriculture-de-conservation-et-le-non-labour;2;oui;planned
sciences-du-vivant;sciences-du-vivant-appliquees/agronomie/agriculture-durable;Le compostage a la ferme;le-compostage-a-la-ferme;2;oui;planned
sciences-du-vivant;sciences-du-vivant-appliquees/agronomie/agriculture-durable;L'elevage extensif contre l'elevage intensif;l-elevage-extensif-contre-l-elevage-intensif;2;oui;planned
sciences-du-vivant;sciences-du-vivant-appliquees/agronomie/agriculture-durable;La gestion durable des paturages;la-gestion-durable-des-paturages;2;oui;planned
sciences-du-vivant;sciences-du-vivant-appliquees/agronomie/agriculture-durable;L'agroforesterie mediterraneenne traditionnelle;l-agroforesterie-mediterraneenne-traditionnelle;2;oui;planned
sciences-du-vivant;sciences-du-vivant-appliquees/agronomie/agriculture-durable;La conservation des semences paysannes;la-conservation-des-semences-paysannes;2;oui;planned
sciences-du-vivant;sciences-du-vivant-appliquees/agronomie/agriculture-durable;Le sechage et la conservation des recoltes sans electricite;le-sechage-et-la-conservation-des-recoltes-sans-electricite;2;oui;planned
sciences-du-vivant;sciences-du-vivant-appliquees/agronomie/agriculture-durable;Les greniers traditionnels de stockage des grains;les-greniers-traditionnels-de-stockage-des-grains;2;oui;planned
sciences-du-vivant;sciences-du-vivant-appliquees/agronomie/agriculture-durable;La polyculture-elevage, un systeme complementaire;la-polyculture-elevage-un-systeme-complementaire;2;oui;planned
sciences-du-vivant;sciences-du-vivant-appliquees/agronomie/agriculture-durable;L'agriculture de subsistance et son role economique;l-agriculture-de-subsistance-et-son-role-economique;2;oui;planned
sciences-du-vivant;sciences-du-vivant-appliquees/agronomie/agriculture-durable;La gestion de l'eau de pluie en agriculture;la-gestion-de-l-eau-de-pluie-en-agriculture;2;oui;planned
sciences-du-vivant;sciences-du-vivant-appliquees/agronomie/agriculture-durable;L'agriculture biodynamique, principes et controverses;l-agriculture-biodynamique-principes-et-controverses;3;non;planned
sciences-du-vivant;sciences-du-vivant-appliquees/agronomie/agriculture-durable;La resilience des systemes agricoles face aux chocs climatiques;la-resilience-des-systemes-agricoles-face-aux-chocs-climatiques;2;oui;planned
sciences-du-vivant;sciences-du-vivant-appliquees/agronomie/selection-vegetale;La domestication des premieres plantes cultivees;la-domestication-des-premieres-plantes-cultivees;2;oui;planned
sciences-du-vivant;sciences-du-vivant-appliquees/agronomie/selection-vegetale;La domestication du mais en Amerique centrale;la-domestication-du-mais-en-amerique-centrale;2;oui;planned
sciences-du-vivant;sciences-du-vivant-appliquees/agronomie/selection-vegetale;La domestication du riz en Asie;la-domestication-du-riz-en-asie;2;oui;planned
sciences-du-vivant;sciences-du-vivant-appliquees/agronomie/selection-vegetale;La selection massale, une methode ancienne et accessible;la-selection-massale-une-methode-ancienne-et-accessible;2;oui;planned
sciences-du-vivant;sciences-du-vivant-appliquees/agronomie/selection-vegetale;Le croisement de varietes vegetales;le-croisement-de-varietes-vegetales;2;oui;planned
sciences-du-vivant;sciences-du-vivant-appliquees/agronomie/selection-vegetale;La conservation des semences a la ferme;la-conservation-des-semences-a-la-ferme;2;oui;planned
sciences-du-vivant;sciences-du-vivant-appliquees/agronomie/selection-vegetale;Les banques de semences mondiales;les-banques-de-semences-mondiales;2;oui;planned
sciences-du-vivant;sciences-du-vivant-appliquees/agronomie/selection-vegetale;La resistance aux maladies chez les plantes cultivees;la-resistance-aux-maladies-chez-les-plantes-cultivees;2;oui;planned
sciences-du-vivant;sciences-du-vivant-appliquees/agronomie/selection-vegetale;Les varietes anciennes contre les varietes modernes;les-varietes-anciennes-contre-les-varietes-modernes;2;oui;planned
sciences-du-vivant;sciences-du-vivant-appliquees/agronomie/selection-vegetale;Le greffage, associer deux plantes en une seule;le-greffage-associer-deux-plantes-en-une-seule;2;oui;planned
sciences-du-vivant;sciences-du-vivant-appliquees/agronomie/selection-vegetale;La revolution verte, avancees et limites;la-revolution-verte-avancees-et-limites;2;oui;planned
sciences-du-vivant;sciences-du-vivant-appliquees/agronomie/selection-vegetale;Norman Borlaug et l'histoire de la revolution verte;norman-borlaug-et-l-histoire-de-la-revolution-verte;2;non;planned
sciences-du-vivant;sciences-du-vivant-appliquees/agronomie/selection-vegetale;Les varietes hybrides F1, avantages et limites;les-varietes-hybrides-f1-avantages-et-limites;2;oui;planned
sciences-du-vivant;sciences-du-vivant-appliquees/agronomie/selection-vegetale;Le riz dore, une plante enrichie en vitamine A;le-riz-dore-une-plante-enrichie-en-vitamine-a;2;oui;planned
sciences-du-vivant;sciences-du-vivant-appliquees/agronomie/selection-vegetale;La selection vegetale pour la resistance a la secheresse;la-selection-vegetale-pour-la-resistance-a-la-secheresse;2;oui;planned
sciences-du-vivant;sciences-du-vivant-appliquees/agronomie/selection-vegetale;Les plantes les plus nourrissantes au monde;les-plantes-les-plus-nourrissantes-au-monde;2;oui;planned
sciences-du-vivant;sciences-du-vivant-appliquees/agronomie/selection-vegetale;La conservation in situ des varietes vegetales;la-conservation-in-situ-des-varietes-vegetales;2;oui;planned
sciences-du-vivant;sciences-du-vivant-appliquees/agronomie/selection-vegetale;La selection vegetale pour ameliorer le gout;la-selection-vegetale-pour-ameliorer-le-gout;3;non;planned
sciences-du-vivant;sciences-du-vivant-appliquees/agronomie/selection-vegetale;Les legumineuses ameliorees et la fixation d'azote;les-legumineuses-ameliorees-et-la-fixation-d-azote;2;oui;planned
sciences-du-vivant;sciences-du-vivant-appliquees/agronomie/selection-vegetale;Le marcottage, une technique de multiplication vegetale simple;le-marcottage-une-technique-de-multiplication-vegetale-simple;2;oui;planned
sciences-du-vivant;sciences-du-vivant-appliquees/agronomie/selection-vegetale;Le bouturage, multiplier une plante sans semence;le-bouturage-multiplier-une-plante-sans-semence;2;oui;planned
sciences-du-vivant;sciences-du-vivant-appliquees/agronomie/selection-vegetale;La selection vegetale pour la conservation post-recolte;la-selection-vegetale-pour-la-conservation-post-recolte;2;oui;planned
sciences-du-vivant;sciences-du-vivant-appliquees/agronomie/selection-vegetale;L'adaptation des cultures a differents climats;l-adaptation-des-cultures-a-differents-climats;2;oui;planned
sciences-du-vivant;sciences-du-vivant-appliquees/agronomie/selection-vegetale;Les plantes vivrieres oubliees et leur potentiel;les-plantes-vivrieres-oubliees-et-leur-potentiel;2;oui;planned
sciences-du-vivant;sciences-du-vivant-appliquees/agronomie/selection-vegetale;La selection vegetale participative avec les agriculteurs;la-selection-vegetale-participative-avec-les-agriculteurs;2;oui;planned
sciences-du-vivant;sciences-du-vivant-appliquees/agronomie/selection-vegetale;L'histoire de l'amelioration de la pomme de terre;l-histoire-de-l-amelioration-de-la-pomme-de-terre;2;oui;planned
sciences-du-vivant;sciences-du-vivant-appliquees/agronomie/selection-vegetale;La diversite genetique comme assurance contre les crises agricoles;la-diversite-genetique-comme-assurance-contre-les-crises-agricoles;2;oui;planned
sciences-du-vivant;sciences-du-vivant-appliquees/agronomie/selection-vegetale;La selection vegetale et l'adaptation aux sols pauvres;la-selection-vegetale-et-l-adaptation-aux-sols-pauvres;2;oui;planned
sciences-du-vivant;sciences-du-vivant-appliquees/agronomie/selection-vegetale;Les techniques de pollinisation controlee en selection vegetale;les-techniques-de-pollinisation-controlee-en-selection-vegetale;2;oui;planned
sciences-du-vivant;sciences-du-vivant-appliquees/agronomie/selection-vegetale;L'avenir de la selection vegetale face au changement climatique;l-avenir-de-la-selection-vegetale-face-au-changement-climatique;2;oui;planned
sciences-du-vivant;sciences-du-vivant-appliquees/agronomie/sols-et-fertilite;La composition d'un sol fertile;la-composition-d-un-sol-fertile;2;oui;planned
sciences-du-vivant;sciences-du-vivant-appliquees/agronomie/sols-et-fertilite;La texture du sol, argile, limon et sable;la-texture-du-sol-argile-limon-et-sable;2;oui;planned
sciences-du-vivant;sciences-du-vivant-appliquees/agronomie/sols-et-fertilite;Le pH du sol et son influence sur les cultures;le-ph-du-sol-et-son-influence-sur-les-cultures;2;oui;planned
sciences-du-vivant;sciences-du-vivant-appliquees/agronomie/sols-et-fertilite;La formation naturelle d'un sol;la-formation-naturelle-d-un-sol;2;oui;planned
sciences-du-vivant;sciences-du-vivant-appliquees/agronomie/sols-et-fertilite;La structure du sol et sa capacite de retention d'eau;la-structure-du-sol-et-sa-capacite-de-retention-d-eau;2;oui;planned
sciences-du-vivant;sciences-du-vivant-appliquees/agronomie/sols-et-fertilite;La matiere organique et son role dans la fertilite;la-matiere-organique-et-son-role-dans-la-fertilite;2;oui;planned
sciences-du-vivant;sciences-du-vivant-appliquees/agronomie/sols-et-fertilite;L'humus, un produit complexe de decomposition;l-humus-un-produit-complexe-de-decomposition;2;oui;planned
